file,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
AA10-nc-100,0.61565864,0.9187805,0.34159338,0.48337173,0.4732877,0.70282346,0.5376228,0.5672904,0.720632,0.5677683,0.60771513,1.0914212,0.9515715,0.44869846,0.5871763,0.61882424,0.6752403,0.7646572,0.18769068,0.93514043,0.56865364,0.54689103,0.9787927,0.56429094,1.3429191,0.6739561,0.31896204,0.7933499,0.62539965,0.6008027,0.74277407,0.4190153,-0.49878326,0.81507266,0.036341134,0.46851712,-0.37110463,-0.6079425,-0.4457395,-0.43424085,0.57065755,0.42702428,-0.47219673,0.94815695,0.55547035,0.32391757,-0.2346195,0.46380845,0.43981636,0.68421835,-0.0015086724,0.44884092,0.024364624,-0.1947597,0.077327535,0.51942843,1.2911855,0.24105963,0.0843803,0.5456268,-0.51422316,0.14634512,0.64089906,-0.230678,1.2308137,0.5714804,0.8772533,0.5548043,1.00569,1.0952946,1.4477528,1.5382634,1.4944632,0.8902572,1.039893,0.66425616,0.57098055,0.36197975,1.3224863,0.51298356,0.72017497,1.0590545,0.71997213,0.6445163,1.4171188,0.85892385,0.26293182,0.70954967,0.26485103,0.42618924,0.25457805,1.008275,0.83945006,0.16512108,0.9624661,0.91858095,1.2299395,-0.57117254,0.8765445,-0.5545596,1.0051589,1.0951083,1.4470618,1.5377163,1.493703,-0.8899542,1.0397133,-0.6637028,-0.4706959,-0.36180457,1.321538,-0.51285654,-0.7200728,-1.0587873,-0.7199152,-0.64372796,1.4163127,0.85837203,0.17184657,-0.7089566,-0.24492583,-0.42597073,-0.25403178,-1.0080372,0.8392648,-0.16489294,-0.9621873,0.9176992,0.08444605,0.07853702,0.0016623357,0.102906436,0.17166919,0.046906546,0.17262465,0.08779103,0.06251875,0.1703361,0.19159816,0.1809552,0.20209876,0.0117810955,0.04949146,0.023863008,0.041190606,0.06269581,0.06386525,0.19253874,0.1422238,0.004620858,0.082007416,0.25971198,0.18248549,-0.020436693,0.09661797,0.12189099,0.009606439,0.22777098,0.11639936,0.09559581
AA01-nc-10,0.46508473,0.8149287,0.6352447,0.41484705,0.41702652,0.44788566,0.45950365,0.58637655,0.89466536,0.5417825,0.40212208,1.0208207,1.7150002,0.7814503,0.7474459,0.62033355,0.5653088,0.49697748,0.34034944,1.259444,0.52761483,0.5993465,1.1433661,0.86820567,0.8835205,0.7314163,0.45983696,0.77213275,0.5462106,0.736934,0.8037898,0.40246955,-0.42620707,0.7465009,0.43375534,0.4047958,-0.360857,-0.34145397,-0.37936413,-0.5361578,0.7161375,0.43154114,-0.26378563,0.8954633,1.3405917,0.7065178,0.17264085,0.57162917,0.3907248,0.4447704,0.22775586,0.81992495,-0.01213341,-0.24766259,0.31881794,0.8547877,0.74591726,0.35574323,0.26643774,0.5864037,-0.4515872,0.36090922,0.7059131,-0.099415615,1.3386298,0.60834473,0.7613574,0.85105085,0.8973559,1.2455856,1.2851982,2.0641706,1.4426038,0.8211357,1.2921246,0.6790085,0.9650564,0.33957714,1.2243748,0.6792321,0.54963696,1.1060758,0.6735485,0.70006526,1.4267912,0.95702773,0.32314298,0.6768993,0.253399,0.31502157,0.3098549,0.7813757,0.8062005,0.23748715,0.94897604,0.6109172,1.3379174,-0.6080203,0.7608027,-0.85082215,0.89688957,1.2453992,1.2845267,2.0636692,1.4419633,-0.8204603,1.2919437,-0.6782157,0.44295087,-0.33939388,1.223625,-0.67907107,-0.54957885,-1.105644,-0.67348707,-0.6995398,1.4261336,0.95651406,-0.013764614,-0.67625076,-0.026636243,-0.31486085,-0.3094966,-0.78119594,0.8058745,-0.23729739,-0.94867307,0.61027193,0.04955903,0.04181659,-0.018407967,0.099489026,0.12132378,0.015915927,0.23927312,0.059312917,0.03148346,0.17755549,0.23676756,0.24791571,0.15856326,0.011971352,0.021639187,0.030127332,0.020064874,0.06077235,0.028634941,0.26034293,0.18692404,-0.0022773743,0.084088385,0.32244787,0.24032302,-0.041129015,0.092518404,0.17807451,-0.0134205725,0.3003506,0.069474384,0.066067375
AA10-nc-1000,0.612684,0.92517966,0.3493765,0.48647887,0.487517,0.6904213,0.5274807,0.5561941,0.7387419,0.54615945,0.6063572,1.1081284,0.953326,0.45557106,0.57858276,0.62247556,0.6682108,0.7480923,0.19758236,0.89994943,0.5727882,0.5484669,0.9130062,0.587148,1.3250761,0.63247347,0.30905783,0.7680656,0.6113306,0.6042869,0.75729567,0.4323069,-0.50616056,0.8221961,0.047175176,0.4722581,-0.3780468,-0.5943132,-0.44517416,-0.43424255,0.5915706,0.41961637,-0.4724414,0.95734227,0.5903343,0.3398271,-0.22614911,0.47619078,0.4372498,0.6694511,0.0069340128,0.46593404,0.029014906,-0.19099228,0.07649482,0.5416651,1.2640715,0.23618056,0.083845064,0.54927623,-0.5104577,0.12581095,0.65698224,-0.23225228,1.2344785,0.5779293,0.8757045,0.56176686,0.9975629,1.1097772,1.4321356,1.5664493,1.4901905,0.8963598,1.0441871,0.6683134,0.5498947,0.36323732,1.315962,0.5212693,0.72056687,1.0599678,0.7230939,0.64839894,1.4162933,0.8665144,0.25981805,0.7009786,0.27588573,0.422691,0.25727376,0.9998499,0.8354903,0.15968193,0.9579462,0.91356504,1.2335763,-0.57760966,0.874973,-0.5615022,0.9970134,1.109601,1.4314107,1.5658704,1.4894055,-0.8960106,1.0440016,-0.667716,-0.42291114,-0.36305454,1.3149835,-0.52113485,-0.7204592,-1.0596646,-0.7230421,-0.6476049,1.4154626,0.8659393,0.14451824,-0.7003366,-0.24603613,-0.42246833,-0.25672123,-0.99961185,0.83529705,-0.15943034,-0.9576558,0.91265976,0.08674245,0.08119983,0.0024948097,0.103975475,0.17277712,0.0490051,0.17167158,0.08952457,0.06478037,0.17177244,0.19102694,0.17991634,0.20299533,0.011804072,0.05153605,0.023801211,0.04259464,0.062630475,0.06633106,0.19145057,0.14160243,0.0049609486,0.0822545,0.25894526,0.18161573,-0.019570673,0.09616794,0.12096656,0.01070291,0.22658321,0.118338935,0.09628526
AA07-nc-1,0.55939734,1.1992128,0.22068799,1.2509278,0.5740496,0.4469076,0.5930172,0.15154517,1.3971267,0.25410217,0.7679803,1.130648,1.5678568,0.18276599,0.5914051,0.42509717,0.40785664,0.13386714,0.39671797,1.2072036,0.996431,0.55047977,0.93220425,1.3833144,1.1351392,0.8553335,0.13634771,0.31408668,0.7055537,0.49286646,0.909389,0.40738553,-0.4691403,0.9920447,0.016537473,1.21585,-0.34630328,-0.44096488,-0.39808744,-0.039551184,1.0303771,-0.21031547,-0.5831016,0.8790995,1.2689754,0.11981535,0.26548156,0.31586352,-0.1687975,0.08687891,0.36347693,1.1104609,0.6490562,0.48742113,0.7033265,1.3142833,1.0380125,0.7171271,-0.10883421,0.16986704,-0.49949405,-0.46416867,0.66794974,-0.40456507,1.1342312,0.5447977,0.9933758,0.18641883,0.74757993,1.6984572,1.0113951,1.8039962,1.3632603,0.81964105,0.8487392,0.72865903,0.2561074,0.5472362,1.1294901,0.8009602,0.9993278,0.8369349,0.8633015,0.62243694,1.3264315,1.0587986,0.38082466,0.14755654,0.5896567,0.5055337,0.34909913,1.1907717,0.7523628,0.047310837,0.75915325,1.2713132,1.1336161,-0.54445696,0.99284476,-0.18601264,0.7469863,1.6980499,1.0105165,1.8034233,1.3626255,-0.81895125,0.8482895,-0.7278237,0.25588176,-0.54713506,1.1288048,-0.80082667,-0.99923706,-0.8364173,-0.8629239,-0.6211497,1.325806,1.0582751,-0.38005733,-0.1470683,-0.58923584,-0.50536126,-0.3483753,-1.1905966,0.7521059,0.046965975,-0.75885093,1.2706784,0.22283775,0.27381223,0.11072992,0.17162032,0.3196692,0.20546004,0.0055432506,0.1995066,0.20725496,0.2398515,0.081546105,0.00882954,0.32549882,0.012744663,0.18970314,0.009755569,0.13031477,0.062208746,0.24038102,0.015916698,0.030715171,0.039138097,0.09319751,0.108093455,0.034412824,0.09621097,0.07754852,-0.024847854,0.13840666,0.037470773,0.27579045,0.18451312
AA05-co-100,0.56481814,0.93167764,0.32959157,0.5207113,0.4539982,0.68018687,0.5388042,0.48474246,0.8224037,0.56541336,0.600135,1.1407781,1.0463566,0.4208292,0.4849814,0.60075355,0.6837265,0.77362555,0.19289227,0.9940458,0.6704654,0.53985184,1.123965,0.6356831,1.2820418,0.6986465,0.30803868,0.86726296,0.6178475,0.61777765,0.79796517,0.4243689,-0.44606316,0.8179915,0.054572955,0.5098322,-0.34792152,-0.5799293,-0.44914037,-0.36145547,0.59512097,0.40883055,-0.45860222,0.95783526,0.63302785,0.31279132,-0.15283795,0.4416234,0.4175188,0.6633173,0.02198529,0.53921753,0.105619386,-0.08402345,0.23274252,0.58690256,1.2145445,0.27091235,0.067168795,0.6057308,-0.52123475,0.058118902,0.66187453,-0.13442893,1.2380673,0.5724984,0.8732489,0.5377322,0.98302764,1.1793629,1.4566051,1.6039444,1.49208,0.9176491,1.0691844,0.6919657,0.5487606,0.3501983,1.3135223,0.52000403,0.7435358,1.0552335,0.6770643,0.66282904,1.4173558,0.88244635,0.30577493,0.6855935,0.2782965,0.44647095,0.28432727,0.9766705,0.809001,0.1676695,0.9480242,0.9498351,1.2371604,-0.572142,0.87251127,-0.53746814,0.9824341,1.1790893,1.4557854,1.6033221,1.4912714,-0.9172405,1.0689361,-0.6912393,-0.4280277,-0.3500091,1.3125472,-0.51985246,-0.74343973,-1.0549244,-0.67699206,-0.6621813,1.4165092,0.8818292,0.23992532,-0.684946,-0.2400799,-0.4462596,-0.28293845,-0.97642064,0.80872977,-0.16606046,-0.9476939,0.94892365,0.10013846,0.1005749,0.014696429,0.11047888,0.1856718,0.06518953,0.15735973,0.10053338,0.07935598,0.17805977,0.18138176,0.16517572,0.21333641,0.011876572,0.0657998,0.02264143,0.051559493,0.062704615,0.08458884,0.17622173,0.13189778,0.008679836,0.083334506,0.24554504,0.16887271,-0.006995697,0.09443798,0.10846891,0.024057234,0.21015349,0.13393714,0.10392183
AA05-nc-1000,0.6025542,0.93769944,0.27521998,0.49598202,0.45047712,0.6764192,0.5482385,0.50396645,0.804973,0.5301005,0.6229024,1.1043699,0.97837114,0.452479,0.5181615,0.62597054,0.62310576,0.7453754,0.19125225,0.8770869,0.583882,0.53833145,0.9689989,0.63077843,1.2736948,0.6125081,0.2497049,0.7820061,0.6200424,0.57940775,0.78371763,0.42807618,-0.49553642,0.84558946,0.06259751,0.48526463,-0.36605102,-0.5773775,-0.46231243,-0.401681,0.6475876,0.40128723,-0.47480723,0.9572379,0.6327626,0.3534124,-0.23226345,0.47588965,0.42219374,0.6644561,0.03916414,0.47310072,0.06855933,-0.15207551,0.1433546,0.5809541,1.2307245,0.238906,0.06737137,0.5743282,-0.5186235,0.07586343,0.6738439,-0.17286521,1.2385869,0.5828718,0.87820417,0.5654796,0.9821476,1.139713,1.4213464,1.5740118,1.4823655,0.9054452,1.0399612,0.6941479,0.5106881,0.35739887,1.3041307,0.5337527,0.7326268,1.0576981,0.7023124,0.65636414,1.4110757,0.88276064,0.2629383,0.6787201,0.2879948,0.43134275,0.26964453,0.9910917,0.81820244,0.16021505,0.9483451,0.93499774,1.2377691,-0.5825465,0.8775358,-0.56523585,0.9816063,1.1394912,1.4205987,1.5734581,1.4816324,-0.905052,1.0397418,-0.69347864,-0.37026396,-0.35722876,1.3032484,-0.5336146,-0.73254377,-1.0573869,-0.7022491,-0.65572107,1.4103078,0.8822032,0.152967,-0.6781342,-0.263342,-0.4311497,-0.2691955,-0.9908701,0.81795025,-0.15997565,-0.94803846,0.9341716,0.093176655,0.09026591,0.008118679,0.10892375,0.18155453,0.056531478,0.16207343,0.094954975,0.07148232,0.177053,0.18468317,0.1699719,0.21015799,0.0118717905,0.058144417,0.023020413,0.046752464,0.062590934,0.07468381,0.18121213,0.13516398,0.0066784145,0.08311843,0.2501857,0.17307071,-0.013584466,0.09470035,0.11248555,0.017173812,0.21550892,0.126219,0.101519324
AA01-nc-100,0.53822255,0.98690987,0.78360116,0.4438995,0.6696957,0.60572785,0.54042935,0.63305086,1.0541272,0.5880027,0.55690366,1.2102152,1.3919345,0.64426446,0.7707369,0.67016786,0.8317705,0.71330696,0.32926863,1.0880175,0.9289052,0.7057637,1.1918603,0.76061654,1.1552427,0.68616277,0.45744324,0.8686736,0.6103518,0.6565961,0.91055715,0.5571795,-0.43304652,0.7857834,0.29658064,0.42793277,-0.3297431,-0.47572187,-0.4266167,-0.40420994,0.66425604,0.44412833,-0.3678019,0.9158001,1.0059232,0.5348379,0.02945309,0.51550955,0.43402347,0.5514927,0.15761642,0.6954303,0.032902732,-0.20227545,0.28719142,0.69633067,0.95605254,0.2876379,0.18891186,0.5922254,-0.4938324,0.25298604,0.731421,-0.12210229,1.2980642,0.6286218,0.81238824,0.71320426,0.94789714,1.2073865,1.3864391,1.8731543,1.4745494,0.8762656,1.193574,0.676363,0.6643086,0.33604634,1.2648238,0.5937767,0.6076145,1.0902181,0.6683972,0.6512415,1.4310913,0.9300708,0.27877834,0.7321376,0.26064667,0.37316078,0.29038554,0.88164175,0.8169148,0.17964691,0.955783,0.7745137,1.297261,-0.628317,0.8117461,-0.71296555,0.9473795,1.2071886,1.3857167,1.8726033,1.4738356,-0.87581515,1.1933732,-0.6756933,0.015744476,-0.33514422,1.2639661,-0.59362197,-0.6075345,-1.0898964,-0.6616024,-0.6506219,1.4303503,0.92952347,0.071277626,-0.7315211,-0.14894533,-0.37296364,-0.2894698,-0.88140047,0.81665194,-0.17943145,-0.9554741,0.77374566,0.07081382,0.06440132,-0.0067764395,0.10031822,0.14402841,0.03481705,0.2123007,0.07690865,0.05039954,0.17401564,0.21847363,0.22084004,0.1761847,0.011881339,0.038731366,0.027613565,0.03271941,0.061610326,0.05007613,0.23282039,0.1688137,0.0016398535,0.08308594,0.29697773,0.21688135,-0.029330272,0.09444863,0.15539251,-4.179731e-05,0.27095816,0.09805479,0.0794779
AA01-co-100,0.5687098,1.2672662,1.3773211,0.5591103,1.0911216,0.7681434,0.667873,0.8120884,1.5202142,0.6546505,0.69202596,1.5637354,1.6403055,0.5389646,1.213428,0.6461691,1.3200614,0.97371995,0.38464165,1.3788643,1.622897,0.8170639,1.7329302,0.72852564,1.6447464,1.0573128,0.7320234,1.1746664,0.66842085,0.71634847,1.0396912,0.8364647,-0.4179386,0.8262763,0.24453871,0.5255213,-0.25286487,-0.5422947,-0.46306664,-0.33367026,0.6783825,0.39148274,-0.43569297,0.9516659,0.83775693,0.38572937,-0.0009049388,0.4617091,0.46698996,0.61836666,0.11426269,0.6333988,0.20425996,-0.0749811,0.36489257,0.6559272,1.1654595,0.33567944,0.14845012,0.64131963,-0.52326715,0.08189065,0.69323516,-0.042094402,1.2464191,0.5852595,0.8553305,0.57147217,0.95679474,1.2121547,1.432007,1.7083341,1.4790355,0.91353935,1.1204123,0.7179769,0.6091374,0.3279274,1.288455,0.527061,0.71361244,1.0650475,0.6503835,0.6660808,1.4151175,0.9031611,0.30463284,0.6732216,0.27901897,0.40826502,0.30403876,0.93370956,0.8036654,0.18293652,0.9432509,0.9442231,1.2456594,-0.5794176,0.854715,-0.571228,0.9562951,1.2119423,1.4313111,1.7078178,1.4783547,-0.9131574,1.1202081,-0.7173096,-0.29625952,-0.31842238,1.2876389,-0.5269293,-0.7135282,-1.0647715,-0.6185293,-0.6654958,1.4144084,0.90264183,0.20742846,-0.67269987,-0.2181583,-0.40805575,-0.29461747,-0.93345916,0.8033976,-0.17827836,-0.9429482,0.94345975,0.0970006,0.09775103,0.013367045,0.11065789,0.18088013,0.0628879,0.16462764,0.098066986,0.076667316,0.17990862,0.18631913,0.17237058,0.20908272,0.011909093,0.063672006,0.02337431,0.04956278,0.06246116,0.08177215,0.18330349,0.1366825,0.00808069,0.08364374,0.25236672,0.17504853,-0.008198316,0.093779914,0.114491224,0.022632182,0.21778674,0.12992208,0.101197995
AA07-nc-400,0.539658,0.900259,0.48403206,0.47792798,0.49217832,0.6045787,0.50266546,0.5837657,0.8813523,0.57960707,0.52670056,1.0673482,1.2986844,0.60769296,0.63524526,0.6503069,0.68117964,0.6846534,0.33688706,1.0130252,0.7757528,0.70687395,1.3047849,0.7318568,1.1736736,0.7179506,0.36750185,0.80008197,0.59334254,0.6592492,0.84007484,0.45754278,-0.4353466,0.79446656,0.2095194,0.46449903,-0.3194145,-0.4724744,-0.4141779,-0.41853428,0.64466214,0.43888324,-0.37158835,0.8790632,0.8847294,0.5059868,-0.05202626,0.5057927,0.40683797,0.5871885,0.13313502,0.582888,0.040534925,-0.14929289,0.26571047,0.6800861,1.0827105,0.29034832,0.1677561,0.57090735,-0.48472637,0.27122647,0.7174813,-0.17764366,1.2737005,0.60028315,0.8296083,0.6760924,0.94950503,1.1499707,1.3977575,1.7524642,1.4739656,0.87254655,1.1729075,0.66649175,0.6719156,0.3501489,1.2758573,0.5777715,0.6376598,1.0742652,0.6926037,0.6628058,1.416558,0.9050345,0.28316915,0.71437484,0.22903648,0.3913351,0.28453884,0.9284382,0.8423029,0.17988484,0.96359414,0.8256171,1.2728418,-0.599934,0.8289155,-0.67584395,0.9489332,1.1497463,1.3969603,1.7518953,1.4731945,-0.8721183,1.172702,-0.66576517,-0.08888193,-0.34844518,1.2749362,-0.57761645,-0.63757956,-1.0739349,-0.6804635,-0.66219103,1.4157579,0.90443933,0.12676975,-0.71235657,-0.13830273,-0.3911423,-0.28358254,-0.92820054,0.84200937,-0.17586426,-0.9632437,0.82477087,0.073288634,0.06629458,-0.0054482375,0.1029484,0.15248594,0.037008245,0.19856444,0.078678586,0.052542754,0.17488854,0.20914888,0.20692682,0.185285,0.011882939,0.040701576,0.026307754,0.034421004,0.06183221,0.05223288,0.21884269,0.1595941,0.0021290267,0.08314488,0.28410527,0.2048781,-0.027422052,0.094436206,0.14381358,0.0018807835,0.25581145,0.101218045,0.084367335
AA05-nc-1,0.51221496,1.0192993,0.22897813,1.0531368,0.57169193,0.6106799,0.50365436,0.13230234,0.95772636,0.15170373,0.8522843,1.2201655,0.90870357,0.14400798,0.34941655,0.5370678,0.12386146,0.17644659,0.21280167,1.1175406,0.6588501,0.50673294,0.759584,1.0929376,1.1139544,0.8273221,0.121064246,0.7155279,0.7570062,0.6306056,0.77545077,0.41397527,-0.49254256,0.92540026,-0.19448167,1.04454,-0.49536705,-0.5709086,-0.44407848,-0.075757824,0.8293015,-0.084801294,-0.7610514,1.0875361,0.8339701,0.10814306,0.24263844,0.4714679,0.0057190135,0.14377376,0.15934391,1.0040174,0.5794215,0.47272176,0.68582183,1.0363884,1.0528879,0.77773434,-0.06025277,0.5881506,-0.65571743,-0.60579705,0.6792989,-0.3484644,1.1380249,0.6054133,0.95943487,0.26976454,0.8089334,1.6815736,1.1858455,1.7856027,1.3786094,0.9535773,0.93899155,0.74991584,0.04332143,0.43195826,1.1725619,0.66217554,0.99517536,0.94992375,0.79817504,0.74923307,1.3263903,1.021299,0.09282516,0.23468554,0.560941,0.5833802,0.3883819,1.0519505,0.7022282,0.009698801,0.75563645,1.2703778,1.1371384,-0.6051079,0.9587283,-0.26953164,0.8084044,1.681288,1.1851015,1.7849554,1.3778421,-0.95307744,0.9386422,-0.74911547,-0.042946756,-0.43176132,1.1716261,-0.6620093,-0.99505234,-0.94947094,-0.7981127,-0.7484078,1.3255972,1.0207056,-0.09216428,-0.23402372,-0.56065017,-0.58327353,-0.38786513,-1.051684,0.70191115,-0.009364739,-0.7552849,1.2694974,0.21568868,0.2613494,0.10519199,0.16686574,0.31182545,0.19589715,0.012313182,0.19392814,0.19953331,0.2325533,0.08557807,0.01614128,0.31872028,0.012621347,0.18143958,0.010188073,0.12616245,0.06272612,0.23054443,0.023895562,0.035189398,0.037648827,0.091988415,0.11380857,0.04082364,0.08943577,0.079717025,-0.018045546,0.13063665,0.045615587,0.26739103,0.17940317
AA05-co-1,0.5410812,0.99312514,0.2390196,1.0627005,0.5633404,0.5768169,0.42767635,0.10343194,0.89682794,0.106787145,0.7507782,1.1140654,0.84434545,0.16073278,0.16830307,0.5272966,0.17166463,0.16423813,0.2287254,0.9695808,0.55608183,0.46359366,0.6578509,1.0872738,0.9895264,0.75113904,0.071808934,0.5674118,0.6327968,0.55657357,0.70651907,0.4204721,-0.5391257,0.93293566,-0.23274092,1.0617988,-0.5455694,-0.55276173,-0.3889556,-0.089576885,0.82100666,-0.07057811,-0.6896975,1.0311558,0.822891,0.15551978,0.12378274,0.50475264,-0.10582428,0.15484953,0.2111014,0.93737715,0.5000409,0.43520087,0.5977596,1.0644832,0.97711366,0.7045323,-0.057542823,0.4836169,-0.5675574,-0.5409524,0.646314,-0.4042272,1.1382283,0.618173,0.96915793,0.25640002,0.8056871,1.6563512,1.1325096,1.7731868,1.3782903,0.91439927,0.8741687,0.7127377,0.022311449,0.4775826,1.172102,0.7001164,0.991032,0.9077593,0.8708328,0.70922637,1.3234491,1.0166857,0.20307432,0.22133917,0.57183075,0.550855,0.3499788,1.1011975,0.73051596,0.024873301,0.7604652,1.2552981,1.1376183,-0.6179725,0.9686659,-0.25619784,0.805336,1.6561874,1.132035,1.7727463,1.3777661,-0.9140796,0.8739428,-0.7122471,0.022061182,-0.47747824,1.1714478,-0.6999938,-0.9909464,-0.9074771,-0.8707921,-0.70858437,1.3229035,1.0162905,-0.20262936,-0.22086608,-0.5716484,-0.5507619,-0.34958062,-1.1010519,0.7303361,0.024646357,-0.7602543,1.2546904,0.21086788,0.25441986,0.10005662,0.16411588,0.3069648,0.18989813,0.018123811,0.18996729,0.19409293,0.23043059,0.08954035,0.022111356,0.3149256,0.012596866,0.17619404,0.0106609855,0.12280369,0.0626097,0.22361639,0.030009989,0.03913338,0.036131077,0.09163484,0.11930724,0.0459395,0.084201925,0.08029918,-0.013209332,0.12540747,0.052255392,0.2618643,0.17660308
AA10-co-10,0.5223568,0.9707348,0.2570741,0.57948506,0.5265643,0.68861026,0.57518756,0.42134467,0.8490206,0.5405216,0.7229811,1.2733635,0.9404472,0.3032396,0.2781066,0.52494514,0.6787133,0.7536717,0.19997537,0.9495923,0.46021357,0.43521982,0.6940825,0.74412704,1.16941,0.49078465,0.16987292,0.8755328,0.68591255,0.5979354,0.88347375,0.4517553,-0.44948968,0.8551817,-0.04823206,0.56920993,-0.43405047,-0.57973063,-0.48710364,-0.33245283,0.68083817,0.38118204,-0.5744136,1.1112137,0.8035065,0.21329096,-0.03675748,0.4021752,0.44708842,0.59622085,0.0051986007,0.748108,0.18740197,0.094945565,0.3530001,0.6985239,1.1052438,0.30866605,-0.027659927,0.6964783,-0.5894853,-0.24698615,0.7298404,-0.10203459,1.2124623,0.57003474,0.89107263,0.49523744,0.92895496,1.397404,1.3886786,1.7871443,1.466383,1.0159571,1.0171845,0.7493916,0.5449681,0.33071575,1.2888978,0.5229394,0.85031664,1.0600504,0.6634406,0.7020935,1.3986332,0.9250002,0.35074165,0.5566672,0.3583724,0.48706818,0.35388634,0.9321364,0.7744871,0.18022689,0.890697,1.0413458,1.2115444,-0.5696888,0.8903219,-0.49497995,0.92836666,1.3971419,1.3878742,1.7864933,1.4655621,-1.0154979,1.0168804,-0.748854,-0.371041,-0.33052158,1.2879021,-0.5227627,-0.8502053,-1.0597893,-0.6633937,-0.701373,1.3977778,0.92437726,0.210579,-0.5559349,-0.3557847,-0.48685044,-0.3533291,-0.93193066,0.77431405,-0.17997074,-0.8904556,1.0404276,0.14215133,0.15848142,0.048398573,0.12910566,0.22958224,0.112371504,0.106661126,0.13445127,0.123306036,0.19533485,0.14769144,0.113125585,0.24979472,0.012092384,0.10772314,0.018292869,0.07893191,0.062932625,0.13815826,0.123012565,0.09799062,0.019476485,0.08603387,0.19911134,0.12411966,0.027862791,0.089930475,0.06439681,0.062311165,0.1526628,0.18169323,0.13008732
AA03-nc-100,0.6016488,0.9473641,0.29138568,0.47479045,0.45644104,0.6823965,0.55955625,0.506337,0.8176589,0.5525254,0.63329774,1.1127126,1.0122049,0.46015015,0.47257236,0.6362386,0.65499586,0.76589465,0.19806145,0.8827894,0.55470586,0.50979686,0.92938066,0.6443694,1.2507114,0.5849245,0.24691352,0.7828966,0.645231,0.56755674,0.8061708,0.41475,-0.48967746,0.86576915,0.09631849,0.463451,-0.3666449,-0.5826622,-0.471199,-0.4072339,0.67814285,0.4447044,-0.48619843,0.99263597,0.6849321,0.354704,-0.19043352,0.47562426,0.47886565,0.6998394,0.05349331,0.5200743,0.075731486,-0.14241141,0.17815946,0.5839923,1.2121223,0.23847575,0.08503478,0.614798,-0.5392608,0.08191743,0.7135733,-0.12291475,1.2397349,0.58927226,0.8699755,0.59329146,0.9802222,1.1641059,1.4146811,1.6406425,1.4834093,0.9066088,1.0366813,0.7074347,0.54622054,0.35029307,1.2995316,0.53641534,0.7204527,1.0660911,0.69501466,0.667715,1.4134362,0.8870248,0.27928245,0.68130845,0.30101526,0.42703307,0.27793455,0.97254974,0.8191166,0.1570739,0.94706863,0.9150387,1.238919,-0.5889383,0.869306,-0.59306985,0.9796804,1.1638794,1.4139354,1.6400856,1.4826754,-0.9062062,1.0364629,-0.7068127,-0.32445607,-0.3501227,1.2986487,-0.5362787,-0.7203659,-1.0657936,-0.6949579,-0.66713035,1.4126668,0.8864677,0.1327139,-0.6807031,-0.2620205,-0.42684445,-0.27749947,-0.9723303,0.8188735,-0.15474784,-0.9467787,0.91421664,0.091160946,0.08851304,0.0067784004,0.10767785,0.17668831,0.05486662,0.16796564,0.09307907,0.0698316,0.17631392,0.1886427,0.17597711,0.20608379,0.011865948,0.056618858,0.023535939,0.04561863,0.06250061,0.072830394,0.18735632,0.13913582,0.0062995018,0.08302273,0.25570372,0.17824788,-0.0151795335,0.09482697,0.11756586,0.015665857,0.22209316,0.12276853,0.098640785
